Pulled,Venue,Location,PdfFile,Page,PriceEUR,ItemGuess,Slug
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,4,Arabica Coffee au lait Coffee with milk,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,4,Babybel® cheese3 Almond,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,4,au lait Coffee with milk Cappuccino,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,4,Almond Amande,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,15,Souvenirs Gobelet Tumbler,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,17,Gobelet Tumbler boisson fraîche with a cold drink,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,15,Gobelet Tumbler boisson fraîche with a cold drink,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,17,boisson fraîche with a cold drink boisson chaude with a hot drink,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,6,boisson chaude with a hot drink Mickey ou Minnie Straw,disneyland-park/toad-hall-restaurant
2026-09-05,Toad Hall Restaurant,Disneyland Park,P1NR07_toad-hall-restaurant.pdf,1,7,Mickey ou Minnie Straw boisson fraîche and a cold drink,disneyland-park/toad-hall-restaurant
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,10,10,avec Chips Lay’s® Nature,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,11,9,GINS cl Jack Daniel’s Old N°,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,8,WHITE AOC Bourgogne aligoté La Chablisienne,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,36,cl AOC Bourgogne aligoté La Chablisienne,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,7,IGP Pays d'Oc Naturalys Gérard Bertand Chardonnay Bio,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,30,IGP Pays d'Oc Naturalys Gérard Bertand Chardonnay Bio,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,38,Cuvée Disneyland® Paris AOP La Clape Château L'Hospitalet Bio Demeter,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,30,IGP Pays d'OC Naturalys Gérard Bertrand Merlot Bio,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,30,Merlot Bio AOC Côtes du Rhône Esprit Brotte,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,33,Cuvée Disneyland® Paris AOP La Clape Château L'Hospitalet Bio Demeter,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,30,ROSÉ IGP Pays d'Oc Gris Blanc,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,12,33,IGP Pays d'Oc Gris Blanc AOP Côtes de Provence Minuty Prestige rosé,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,13,45,Rosé alcool Sparkling Rosé,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,5,COLD DRINKS Coca-Cola original,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,5,Coca-Cola original Coca-Cola zéro sucres,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,5,"Coca-Cola zéro sucres Fanta Orange, Sprite",disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,5,"Fanta Orange, Sprite FuzeTea Pêche Intense Peach Black Tea",disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,5,Perrier® Bundaberg Ginger Beer cl,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,4,Bundaberg Ginger Beer cl Tonic cl,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,6,Petit gobelet Small cup cl Grand gobelet Large cup cl,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,14,4,S.Pellegrino® Jus d'orange,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Crockett's Saloon,Disney's Davy Crockett Ranch,H07R00_crocketts-saloon.pdf,15,6,Lay’s® Potato Crisps Doritos® sauce salsa,disneys-davy-crockett-ranch/crocketts-saloon
2026-09-05,Davy Crockett's Tavern,Disney's Davy Crockett Ranch,H07R01_davy-crocketts-tavern.pdf,1,35,cl) ou Eau minérale cl) or a Mineral Water cl),disneys-davy-crockett-ranch/davy-crocketts-tavern
2026-09-05,Davy Crockett's Tavern,Disney's Davy Crockett Ranch,H07R01_davy-crocketts-tavern.pdf,1,20,apple juice cl) or Milk cl) replace similar item on request,disneys-davy-crockett-ranch/davy-crocketts-tavern
2026-09-05,Davy Crockett's Tavern,Disney's Davy Crockett Ranch,H07R01_davy-crocketts-tavern.pdf,2,35,cl) ou Eau minérale cl) or Mineral Water cl),disneys-davy-crockett-ranch/davy-crocketts-tavern
2026-09-05,Davy Crockett's Tavern,Disney's Davy Crockett Ranch,H07R01_davy-crocketts-tavern.pdf,2,20,apple juice cl) or Milk cl) replace similar item on request,disneys-davy-crockett-ranch/davy-crocketts-tavern
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,40,,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,22,ou de pomme Lait cl ou cl,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,2,W h i t e I G P P a y s d O c S a u v i g n o n b l a n c I G P M é d i t e r ra n é e B r i s e M a r i n e,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,2,W i n e j u g W h i t e I G P P a y s d O c S a u v i g n o n b l a n c,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,4,o r m o r e p,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Chuck Wagon Café,Disney's Hotel Cheyenne,H05R00_chuck-wagon-cafe.pdf,1,2,o r m o r e p,disneys-hotel-cheyenne/chuck-wagon-cafe
2026-09-05,Red Garter Saloon,Disney's Hotel Cheyenne,H05R02_red-garter-saloon.pdf,8,10,Premium avec Chips Lay’s® with Lay's potato crisps,disneys-hotel-cheyenne/red-garter-saloon
2026-09-05,Red Garter Saloon,Disney's Hotel Cheyenne,H05R02_red-garter-saloon.pdf,13,6,"Doritos®, sauce salsa Ham-cheese pizza",disneys-hotel-cheyenne/red-garter-saloon
2026-09-05,Red Garter Saloon,Disney's Hotel Cheyenne,H05R02_red-garter-saloon.pdf,13,18,Saveur vanille Vanilla flavour MENU,disneys-hotel-cheyenne/red-garter-saloon
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,3,de 7h à 11h from am to am A D U LT E A D U LT,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,2,de 7h à 11h from am to am D U LT E A D U LT,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,2,A D U LT E A D U LT E N FA N T K I D S,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,D U LT E A D U LT N FA N T K I D S,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,30,AOP Sancerre Château de Sancerre Sauvignon blanc,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,54,AOP Sancerre Château de Sancerre Sauvignon blanc,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,5,to pm Except on December 24th and 31st E A D U LT,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,5,pm Except on December 24th and 31st A D U LT,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,29,DOC Vermentino di Sardegna Dolia Cantina Di Dolianova,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,3,cl or a Mineral Water cl T K I D S,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,27,AOP Côtes de Provence Minuty Prestige rosé,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,38,AOP Côtes de Provence Minuty Prestige rosé,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,43,Italie Vénétie DOC Chiaretto Bardolino Azienda agricola,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,24,AOC Bourgogne Hautes-Côtes de Nuits Pierre Maizière,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,43,AOC Bourgogne Hautes-Côtes de Nuits Pierre Maizière,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,38,Pierre Maizière AOC Saint Emilion Fortin Plaisance,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,C O L D D R I N K S Coca-Cola ORIGINAL,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,Coca-Cola ORIGINAL Coca-Cola ZÉRO SUCRES,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,Coca-Cola ZÉRO SUCRES Fanta Orange,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,Fanta Orange FuzeTea Pêche Intense,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,FuzeTea Pêche Intense Jus d'orange ou de pomme,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,5,M I N E R A L E W A T E R Vittel®,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,6,CL Vittel®,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,25,YOUR BIRTHDAY DESSERT Dessert à partir de personnes,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Downtown Restaurant,Disney's Hotel New York,H02R04_downtown-restaurant.pdf,1,45,YOUR BIRTHDAY DESSERT BEFORE YOUR MEAL à partir de personnes Dessert à partir de personnes,disneys-hotel-new-york/downtown-restaurant
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,GREEN DIMENSION MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,GREEN DIMENSION PURPLE POWER MARTINI MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,DIMENSION PURPLE POWER BLUE INFINITY MARTINI MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,MYSTIC YELLOW MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,MYSTIC YELLOW ORANGE SOUL MARTINI MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,2,18,ORANGE SOUL RED REALITY MARTINI MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,3,18,revisited in the multiverse. SKYLINE STAR SKYLINE MULE,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,3,18,SKYLINE BEE’S KNEES,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,3,18,SKYLINE BEE’S SKYLINE STAR KNEES MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,3,18,champagne SKYLINE OLD FASHIONED,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,3,18,champagne jelly with limoncello FASHIONED SKYLINE SOUTH SIDE,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,QUANTUM DRINK,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,QUANTUM REALM DRINK PROTECTOR,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,"DRINK cordial Concentré de gingembre, nectar",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,THE HEROIC STAR,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,THE HEROIC THE INCREDIBLE STAR GREEN,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,4,14,THE INCREDIBLE ORANGE FUSION GREEN REACTOR,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,ESPRESSO COSMOPOLITAN,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,STRAWBERRY DAIQUIRI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,STRAWBERRY ESPRESSO DAIQUIRI MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,syrup MANHATTAN,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,syrup and Lavazza espresso MANHATTAN NEGRONI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,and Lavazza espresso NEGRONI PALOMA,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,Campari bitter LONG ISLAND ICED TEA,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,Campari bitter drink ICED TEA DRY MARTINI,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,5,16,ET SES VARIANTES Coca-Cola ORIGINAL,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,19,C H A M P A G N E S Disneyland® Paris Champagne Pierre Mignon Grande Réserve brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,87,cl Disneyland® Paris Champagne Pierre Mignon Grande Réserve brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,23,Disneyland® Paris Champagne Pierre Mignon Grande Réserve brut Prestige Rosé,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,105,cl Disneyland® Paris Champagne Pierre Mignon Grande Réserve brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,21,Prestige Rosé Impérial brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,97,Disneyland® Paris Champagne Pierre Mignon Grande Réserve brut Impérial brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,105,Impérial brut Jaune brut,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,10,PRESSION DRAUGHT cl Brooklyn IPA,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,8,DRAUGHT cl cl BOUTEILLE BOTTLED Grimbergen d’Abbaye Ambrée,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,10,Brooklyn IPA Brooklyn Lager,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,7,Carlsberg Blonde Grimbergen d’Abbaye Blonde,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,9,Guinness Draught cl cl,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,8,CIDRE CIDER La Mordue Original aromatisé,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,12,Ambrato du Valais AOP Morand,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,11,Cognac Courvoisier VSOP ans,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,12,ans Calvados Le Domfrontais de Christian Drouin,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,13,Armagnac Château de Laubade Bas Armagnac VSOP,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,11,Liqueurs Get,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,11,Get Amaretto Disaronno,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,11,Amaretto Disaronno Limoncello Mamma Mia,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,12,Limoncello Mamma Mia Bailey’s The Original Irish Cream,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,6,10,Bailey’s The Original Irish Cream Jägermeister,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,GINS Brooklyn,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,cl TEQUILAS El EspolÓn Reposado,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,15,cette authentique Calle Añejo,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,flavours Bombay Sapphire,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Américains American Woodford Reserve Double Oaked,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,14,Bombay Sapphire Madlord,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,13,Woodford Reserve Double Oaked Jack Daniel’s Single Barrel Select,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Madlord Tanqueray N°Ten,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Jack Daniel’s Single Barrel Select Maker’s Mark Bourbon,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Tanqueray N°Ten Hendrick’s,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,Maker’s Mark Bourbon Bulleit Rye Frontier Whiskey,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,14,Hendrick’s Aviation,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,VODKAS Skyy Premium ou Infusions aromatisée,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Infusions aromatisée Johnnie Walker Red Label,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,"Francisco, à base d’eau Black Bottle",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,"et doux Francisco, made with Johnnie Walker Black Label ans",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,"Francisco, made with Johnnie Walker Black Label ans smooth and mellow taste Chivas Regal ans Speyside",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,"Californian water, with a smooth and mellow taste Grey Goose",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,Grey Goose Belvedere Organic Bio,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,RHUMS CACHAÇA Flor de Caña Extra seco ans,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,ans Orcades,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Flor de Caña Extra seco ans Angostura ans,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,18,Angostura ans Flor de Caña Grand Reserva ans,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,Flor de Caña Grand Reserva ans Magnifica de Faria Traditional Ipê (cachaca),disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,12,The Sexton Traditional Ipê (cachaca),disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,14,Magnifica de Faria Traditional Ipê (cachaca) Barcelo Imperial (République Dominicaine),disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,14,Barcelo Imperial (République Dominicaine) Ron Zacapa Solera Gran Reserva,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,14,(République Dominicaine) Japonais Japanes Gran Reserva Nikka Coffey Malt,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,7,11,Ron Zacapa Solera Gran Reserva Mount Gay Black Barrel,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,34,WHITE WINE cl Gérard Bertrand Chardonnay,disneys-hotel-new-york/skyline-bar
